"Tilda UID";Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;"Price Old";Editions;Modifications;"External ID";"Parent UID";Weight;Length;Width;Height
469238419372;"ТД РУССтанкоСбыт";PARSHEST.RT783.M6.36-72;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Пара шестерён РТ783 m=6 (Z=36/72)";;"Пара шестерён модуля 6 для трансмиссии; обеспечивает паспортные скорости и момент без свиста и вибраций.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;;2;;;Параметр1:Кулачки;8eS3sev40HZzmL9kVDZO;;0;0;0;0
246041059742;"ТД РУССтанкоСбыт";PARSHEST.RT783.M8.42-84;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Пара шестерён РТ783 m=8 (Z=42/84)";;"Согласованная пара m=8 для редуктора РТ783; сниженная шумность, ресурсная термообработка, точные посадки.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;;2;;;Параметр1:Кулачки;kynOyMRFAXlnf52udgVo;;0;0;0;0
992817145882;"ТД РУССтанкоСбыт";PARSHEST.RT983.M8.40-80;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Пара шестерён РТ983 m=8 (Z=40/80)";;"Пара m=8 для редуктора РТ983; ресурсная термообработка и точные посадки для долговечной тихой работы.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;;1;;;Параметр1:Кулачки;VEoi4lksOYZ9HObjRmgG;;0;0;0;0
929945331802;"ТД РУССтанкоСбыт";PARSHEST.UBB112.M6.36-72;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Пара шестерён UBB‑112 m=6 (36/72)";;"Согласованная пара для редуктора UBB‑112; задаёт требуемые скорости при пониженном уровне шума.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;;1;;;Параметр1:Кулачки;PO8LfZxF0DcK72EMNy0n;;0;0;0;0
613516605872;"ТД РУССтанкоСбыт";PARSHEST.UBB112.M8.42-84;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Пара шестерён UBB‑112 m=8 (42/84)";;"Согласованная пара m=8 (Z=42/84) для редуктора UBB‑112; задает паспортные скорости и момент привода.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;;1;;;Параметр1:Кулачки;nTtvCntVdXnL74RDObNd;;0;0;0;0
705257525962;"ТД РУССтанкоСбыт";PATRON.3K.400;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Патроны";"Патрон токарный 3-кулачковый Ø400";;"Универсальный Ø400 для средних и тяжёлых режимов; усиленное тело и жесткая посадка кулачков обеспечивают стабильную точность в серии.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;180000.00;1;;;Параметр1:Патроны;0GSlaoJRaZMl9I3iX4gF;;0;0;0;0
803294233912;"ТД РУССтанкоСбыт";PATRON.4K.1000;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Патроны";"Патрон токарный 4-кулачковый Ø1000";;"Четырёхкулачковый Ø1000 с независимой настройкой; точное выведение биения крупногабаритных деталей на колесотокарных/трубонарезных установках.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;750000.00;3;;;Параметр1:Патроны;B0YeTftFmMyKkyFJtfVV;;0;0;0;0
602838674382;"ТД РУССтанкоСбыт";PATRON.3-4K.SET.80-1200;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Патроны";"Патроны 3-х и 4-х кулачковые самоцентрирующиесяот 80 мм до 1200 мм - комплекты кулачков - комплекты винтов";;"<div style=""font-size: 16px;"" data-customstyle=""yes"">Применяется в#nbsp;качестве оснастки для закрепления заготовок на#nbsp;токарных станках моделей 1М63, 1М63Н, 16К40, 1М65, 1Н65, РТ817, РТ117, РТ317, и#nbsp;станках с#nbsp;ЧПУ.<br />Посадка на#nbsp;6 шпилек. Кулачки, использующиеся в#nbsp;данных патронах (подразделяются на#nbsp;прямые кулачки и#nbsp;обратные), используются на#nbsp;токарных патронах, токарно-винторезных станках, служат для закрепления заготовок в#nbsp;патроне.<br />Поставляется комплектом, от#nbsp;3-х и 4-х шт. Каленые.</div>";https://static.tildacdn.com/tild3431-3061-4863-a563-353136633938/photo_2025-10-18_18-.jpg;;1;;;Параметр1:Патроны;nSbDEJRoHtYkGfB7AORj;;0;0;0;0
503314928512;"ТД РУССтанкоСбыт";PINOL.ZADBABKA.1M63-16K40;;"Станки;Станки>>>Станки для железнодорожной отрасли";"Пиноль задней бабки 1М63, 16К40, 16М30, 1М65, 1Н65, РТ817, РТ117, РТ917";"Пиноль задней бабки с резьбовым концом для крепления центра и инструмента";"Пиноль задней бабки с резьбовым концом для крепления центра и инструмента";https://static.tildacdn.com/tild6164-3039-4231-a364-383636653534/photo_2025-10-19_151.jpeg;;0;;;"Параметр1:Станки для железнодорожной отрасли";NnyUaTWSx4lmIte6JrjQ;;0;0;0;0
624043291212;"ТД РУССтанкоСбыт";PLANSH.400;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Патроны";"Планшайба Ø400";;"Планшайба Ø400 для крепления патронов и заготовок; точная базовая поверхность и комплект крепежа.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;;1;;;Параметр1:Патроны;VLNab9GC35ppk6vDA8Af;;0;0;0;0
431008715852;"ТД РУССтанкоСбыт";PLANSH.500;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Патроны";"Планшайба Ø500";;"Планшайба Ø500 под установку универсальных и независимых патронов; жесткая фланцевая посадка.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;;1;;;Параметр1:Патроны;DAF8tsGt5hbIO62FjTX8;;0;0;0;0
386362175032;"ТД РУССтанкоСбыт";PLANSH.630;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Патроны";"Планшайба Ø630";;"Планшайба Ø630 для крупногабаритной оснастки; точность базирования и комплект метизов в поставке.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;48600.00;1;;;Параметр1:Патроны;uPx5EgXKkAte7uesrXot;;0;0;0;0
550677042312;"ТД РУССтанкоСбыт";SERVICE.REPAIR.SW.IMPORT;;"Узлы токарных станков;Узлы токарных станков>>>Винты, ШВП, валы";"Подгонка компенсаторов гайки швп импортного производства";;"Подгонка компенсаторов гайки швп импортного производства Доведение ШВП до состояния нового, гарантия на ШВП 6 месяцев, разборка ШВП, рихтовка вала, резьбошлифовка, изготовление новых гаек, восстановление/замена корпуса гаек, замена шариков, сборка ШВП, испытание, консервация. Технология ремонта и модернизации ШВП включает в себя: перешлифовку спецрезьбы и шеек винта ШВП при сохранении закаленного слоя, изготовление новой спецгайки, замену втулок вкладышей, корпуса спецгайки, шариков. Все точностные параметры восстановленной ШВП соответствуют новому изделию. Параметры ШВП подлежащие капитальному ремонту ф. спецрезьбы от 50мм до 100мм. шаг резьбы 5мм., 10мм., 20мм. длина общая до 4000мм. производиться ремонт и модернизация ШВП как с левой так и с правой резьбой. Кинематическая точность - 4...6мкм. накопленная на длине 1000мм.-20мкм. Класс кинематической точности П3, П5, П7(Т3, Т5, Т7) малые потери при трении, высокая точность и плавность перемещения узлов, возможность полного устранения осевого зазора в резьбе путем предварительного натяга меду элементами. Тип предложения: предлагаю продукцию, услугу Товар на сайте компании";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;;0;;;"Параметр1:Винты, ШВП, валы";Y3cDJx29Cmk2l4UiDrpe;;0;0;0;0
941289823072;"ТД РУССтанкоСбыт";OPORA.VINTVAL.1M63.11001;1М63.11.001;"Узлы токарных станков;Узлы токарных станков>>>Винты, ШВП, валы";"Поддержка винта и вала 1М63 (артикул 1М63.11.001)";"Поддержка (опора) винта-вала шпиндельной группы 1М63.11.001 для механизмов подачи суппорта";"Поддержка (опора) винта-вала шпиндельной группы 1М63.11.001 для механизмов подачи суппорта";https://static.tildacdn.com/tild6164-3039-4231-a364-383636653534/photo_2025-10-19_151.jpeg;;0;;;"Параметр1:Винты, ШВП, валы";DoZGfUHQO960mzXqiAuW;;0;0;0;0
267258796692;"ТД РУССтанкоСбыт";SHVP.1М63.11.001;;"Узлы токарных станков;Узлы токарных станков>>>Винты, ШВП, валы";"Поддержка винта-вала 1М63.11.001";;"Поддержка винта-вала 1М63.11.001 (Для станков 1М63, 163, 1М63Н, ДИП300, 16К40, 16Р40) Запасные части для станков 1М63, 1М63Н, 163, ДИП300, 1М63БФ101, 16К40 1Н65, 165, 1М65 16Р25П 16К20 1К62 16М30Ф3, 16К30Ф3, 1П756ДФ3, РТ755Ф3, РТ818Ф4, 1Н65Ф4, РТ700, РТ950, РТ117, РТ817 , РТ905, UBB112, UBB112F3, РТ301, РТ30101, 1Н983, 1А983, 1М983, РТ983, СА983. Запасные части , оснастка и комплектующие изделия для токарно-винторезных станков мод. 1М63, 1М63Н, 163, ДИП300, 1М63БФ101, 16К40 1Н65, 165, 1М65 16Р25П 16К20 1К62 16М30Ф3, 16К30Ф3, 1П756ДФ3, РТ755Ф3, РТ818Ф4, 1Н65Ф4, РТ700, РТ950, РТ117, РТ817 , РТ905, UBB112, UBB112F3, РТ301, РТ30101, и т.д. ВАЛЫ , ВАЛ - РЕЙКИ , ВАЛ - ШЕСТЕРНИ, ВИНТЫ ХОДОВЫЕ И ПОПЕРЕЧНЫХ ПОДАЧ, ГАЙКИ МАТОЧНЫЕ, ДИСКИ ФРИКЦИОННЫЕ, КОЛЁСА ЗУБЧАТЫЕ , КОНИЧЕСКИЕ , ЧЕРВЯЧНЫЕ ПАРЫ, ОБГОННЫЕ МУФТЫ, РЕЗЦЕДЕРЖАТЕЛИ, ФРИЦИОННЫЕ МУФТЫ, ШКИВЫ ГЛАВНОГО ПРИВОДА, ЭЛЕКТРОМУФТЫ Револьверные головки, ШВП (Шарико-винтовые пары, передачи) комплектующие и оснастка для токарных патронов (кулачки, винты, шестерни, венцы, ползушки, сухари) и т.д.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;;3;;;"Параметр1:Винты, ШВП, валы";Z09J4OzukePfiVDN7Et0;;0;0;0;0
521482157602;"ТД РУССтанкоСбыт";KULACHKI.РТ783;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Поддон для стружки РТ783 (усиленный)";;"Усиленный поддон сбора стружки с защитным покрытием; снижает рассеивание стружки и ускоряет уборку рабочего места.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;;1;;;Параметр1:Кулачки;zuBhjRymd1R9sS3AUtrF;;0;0;0;0
675718746982;"ТД РУССтанкоСбыт";SHVP.GEN;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Помпы подачи СОЖ";;"Помпы подачи СОЖ для станков и промышленного оборудования фирмы Миксан Центробежные, с погружной насосной частью, электронасосы (помпы) предназначен для подачи СОЖ в металлорежущих станках и промышленного обрудования с целью охлаждения режущего инструмента. Комплектуется электродвигателями. <br />Запасные части для станков 1М63, 1М63Н, 163, ДИП300, 1М63БФ101, 16К40 1Н65, 165,1М65 16Р25П 16К20 1К62 16М30Ф3,16К30Ф3,1П756ДФ3, РТ755Ф3,РТ818Ф4, 1Н65Ф4, РТ700, РТ950, РТ117, РТ817 , РТ905, UBB112, UBB112F3, РТ301,РТ30101, 1Н983, 1А983, 1М983, РТ983, СА983. <br />Запасные части , оснастка и комплектующие изделия для токарно.винторезных станков мод. 1М63, 1М63Н, 163, ДИП300, 1М63БФ101, 16К40 1Н65, 165,1М65 16Р25П 16К20 1К62 16М30Ф3,16К30Ф3,1П756ДФ3, РТ755Ф3,РТ818Ф4, 1Н65Ф4, РТ700, РТ950, РТ117, РТ817 , РТ905, UBB112, UBB112F3, РТ301,РТ30101, и т.д. ВАЛЫ , ВАЛ . РЕЙКИ , ВАЛ . ШЕСТЕРНИ, ВИНТЫ ХОДОВЫЕ И ПОПЕРЕЧНЫХ ПОДАЧ, ГАЙКИ МАТОЧНЫЕ, ДИСКИ ФРИКЦИОННЫЕ, КОЛЁСА ЗУБЧАТЫЕ , КОНИЧЕСКИЕ , ЧЕРВЯЧНЫЕ ПАРЫ, ОБГОННЫЕ МУФТЫ, РЕЗЦЕДЕРЖАТЕЛИ, ФРИЦИОННЫЕ МУФТЫ, ШКИВЫ ГЛАВНОГО ПРИВОДА, ЭЛЕКТРОМУФТЫ Револьверные головки, ШВП (Шарико.винтовые пары, передачи) комплектующие и оснастка для токарных патронов, конусные линейки (кулачки, винты, шестерни, венцы, ползушки, сухари) и т.д.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;;9999;;;Параметр1:Кулачки;RRP3y59pjyF70FlEAMEe;;0;0;0;0
169613826352;"ТД РУССтанкоСбыт";SHVP.GEN;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Помпы подачи СОЖ для станков и промышленного оборудования";;"Помпы подачи СОЖ для станков и промышленного оборудования<br />Центробежные, с погружной насосной частью, электронасосы (помпы) предназначен для подачи СОЖ в металлорежущих станках и промышленного обрудования с целью охлаждения режущего инструмента. Комплектуется электродвигателями. <br />Запасные части для станков 1М63, 1М63Н, 163, ДИП300, 1М63БФ101, 16К40 1Н65, 165,1М65 16Р25П 16К20 1К62 16М30Ф3,16К30Ф3,1П756ДФ3, РТ755Ф3,РТ818Ф4, 1Н65Ф4, РТ700, РТ950, РТ117, РТ817 , РТ905, UBB112, UBB112F3, РТ301,РТ30101, 1Н983, 1А983, 1М983, РТ983, СА983. Запасные части , оснастка и комплектующие изделия для токарно-винторезных станков мод. 1М63, 1М63Н, 163, ДИП300, 1М63БФ101, 16К40 1Н65, 165,1М65 16Р25П 16К20 1К62 16М30Ф3,16К30Ф3,1П756ДФ3, РТ755Ф3,РТ818Ф4, 1Н65Ф4, РТ700, РТ950, РТ117, РТ817 , РТ905, UBB112, UBB112F3, РТ301,РТ30101, и т.д. ВАЛЫ , ВАЛ - РЕЙКИ , ВАЛ - ШЕСТЕРНИ, ВИНТЫ ХОДОВЫЕ И ПОПЕРЕЧНЫХ ПОДАЧ, ГАЙКИ МАТОЧНЫЕ, ДИСКИ ФРИКЦИОННЫЕ, КОЛЁСА ЗУБЧАТЫЕ , КОНИЧЕСКИЕ , ЧЕРВЯЧНЫЕ ПАРЫ, ОБГОННЫЕ МУФТЫ, РЕЗЦЕДЕРЖАТЕЛИ, ФРИЦИОННЫЕ МУФТЫ, ШКИВЫ ГЛАВНОГО ПРИВОДА, ЭЛЕКТРОМУФТЫ Револьверные головки, ШВП (Шарико-винтовые пары, передачи) комплектующие и оснастка для токарных патронов, конусные линейки (кулачки, винты, шестерни, венцы, ползушки, сухари) и т.д.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;;2;;;Параметр1:Кулачки;5EJsIUgePEFOIYue5bGf;;0;0;0;0
422536916602;"ТД РУССтанкоСбыт";AUTO.РУ1;;"Станки;Станки>>>Станки для железнодорожной отрасли";"Проведение нескольких операций как чистовая проточка жд осей РУ1 и РУ1Ш, так и накатка поверхностей.";;"<div style=""font-size: 16px;"" data-customstyle=""yes""><strong>Оси РУ1 и РУ1Ш</strong>—это типы железнодорожных осей, которые используются в разных типах вагонов.<br /><strong>Ось РУ1</strong> предназначена для немоторных электро- и дизель-поездов, максимальная расчётная статическая нагрузка от колёсной пары на рельсы для таких осей—186,0 (19,0) кН (тс).<br /><strong>Ось РУ1Ш</strong> применяется для формирования колёсных пар пассажирских и грузовых вагонов, обеспечивает их надёжную и безопасную эксплуатацию. Оси РУ1Ш используются под вагонами с осевой нагрузкой 230,5 кН (23,5 тс).#nbsp;<br /><strong>Основное отличие осей РУ1 и РУ1Ш </strong>заключается в способе крепления подшипников:<br /><strong>РУ1</strong>—крепление гайкой М110.<br /><strong>РУ1Ш</strong>—крепление шайбой, на шейке оси отсутствует резьба, комплектуются специальными шайбами с 3-мя или 4-мя болтами.<br /><br />Заказы от 1500 тысяч в месяц.</div>";https://static.tildacdn.com/tild3839-3337-4534-b336-356434316335/photo_2025-10-19_170.jpeg;;1;;;"Параметр1:Станки для железнодорожной отрасли";X9ORh7P1zuR5J8fMA2oL;;0;0;0;0
819818554062;"ТД РУССтанкоСбыт";SERVICE.GEN;;"Услуги;Услуги>>>Услуги";"Программа минимизации простоев (TCO - Total Cost of Ownership)";"Комплексная программа расчёта TCO и предиктивного сервиса для минимизации простоев станков";"Комплексная программа расчёта TCO и предиктивного сервиса для минимизации простоев станков";https://static.tildacdn.com/tild3436-3663-4733-a663-646166323835/61569acb63385f3ec89d.jpg;;0;;;Параметр1:Услуги;BKLjSNkbZPr8cf0aoC7D;;0;0;0;0
226391601902;"ТД РУССтанкоСбыт";ROL.SGL.GEN;;"Узлы токарных станков;Узлы токарных станков>>>Ролики сглаживающие и упрочняющие";"Производим изготовление роликовупрочняющих и сглаживающих для чистовой накатки поверхностей";;"<div style=""font-size: 16px;"" data-customstyle=""yes"">Производим изготовление роликов упрочняющих и сглаживающих<br />Ролики для станков РТ301, РТ30101, РТ917, КЖ1840, КЖ1842, КЖ1844 и изготовление по профилю и Ф согласно утвержденного чертежа перед изготовлением.<br /><ul><li data-list=""bullet""><strong>Ролики Ф110</strong></li><li data-list=""bullet""><strong>Ролики Ф130 ИН172-19-01, ИН172-20-01</strong></li><li data-list=""bullet""><strong>Ролики Ф135 мм - ЛКТ 1181-1021</strong></li><li data-list=""bullet""><strong>Ролики Ф140 мм - ЛКТ 1181-1022</strong></li><li data-list=""bullet""><strong>Ролики Ф150 ИН172-36-01, ИН172-37-01, СМ2348-510.301, СМ2348-510.302</strong></li><li data-list=""bullet""><strong>Ролики Ф165 СМ2349-510.302, </strong></li><li data-list=""bullet""><strong>Ролики Ф165 КЖ 1840.02.001.016, КЖ 1844.02.400.011, КЖ 1844.02.400.050</strong></li><li data-list=""bullet""><strong>Ролики сглаживающие Ф 180мм - КЖ 1842.02.001.026, ЛКТ 1181-7040</strong></li><li data-list=""bullet""><strong>Ролики Ф200 ИН172-31-01, СМ2349-510.301</strong></li></ul><br />Используется как на примере:<br /><strong>Оси РУ1 и РУ1Ш</strong>—это типы железнодорожных осей, которые используются в разных типах вагонов.<br /><strong>Ось РУ1</strong> предназначена для немоторных электро- и дизель-поездов, максимальная расчётная статическая нагрузка от колёсной пары на рельсы для таких осей—186,0 (19,0) кН (тс).<br /><strong>Ось РУ1Ш</strong> применяется для формирования колёсных пар пассажирских и грузовых вагонов, обеспечивает их надёжную и безопасную эксплуатацию. Оси РУ1Ш используются под вагонами с осевой нагрузкой 230,5 кН (23,5 тс).#nbsp;<br /><strong>Основное отличие осей РУ1 и РУ1Ш </strong>заключается в способе крепления подшипников:<br /><strong>РУ1</strong>—крепление гайкой М110.<br /><strong>РУ1Ш</strong>—крепление шайбой, на шейке оси отсутствует резьба, комплектуются специальными шайбами с 3-мя или 4-мя болтами.</div>";https://static.tildacdn.com/stor3736-6563-4538-b234-333630616238/78bbb813de37b02d3c573f4229c47720.jpg;;1;;;"Параметр1:Ролики сглаживающие и упрочняющие";x9ApZYyZ38tZV5IulsLn;;0;0;0;0
942134461692;"ТД РУССтанкоСбыт";REZTS.1М63;;"Станки;Станки>>>Станки токарные";"Пружины на резцедержатель 1М63, 1М65, 1Н65";;"Основные функции пружины резцедержателя: . Обеспечение устойчивости и жесткости фиксации резца; . Компенсация механических нагрузок, возникающих в процессе обработки детали; . Повышение точности позиционирования инструмента относительно обрабатываемой поверхности. Конструктивные особенности пружины: Изготавливается из высококачественных сталей, прошедших термическую обработку для повышения упругости и износостойкости. Имеет цилиндрическую форму с витками определенной высоты и диаметра, что обеспечивает оптимальную степень сжатия под нагрузкой и стабильность положения резца во время работы станка. Таким образом, использование качественных пружин резцедержателя способствует повышению производительности труда, улучшению качества выпускаемой продукции и увеличению срока службы дорогостоящего оборудования. Тип предложения: предлагаю продукцию, услугу Товар на сайте компании";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;;40;;;"Параметр1:Станки токарные";5OeFd4KV508GHFFhMfAj;;0;0;0;0
321171584832;"ТД РУССтанкоСбыт";REZTS.1М63;;"Станки;Станки>>>Станки токарные";"Пружины резцедержателей 1М63, 1М63Н, ДИП300";;"Основные функции пружины резцедержателя: - Обеспечение устойчивости и жесткости фиксации резца; - Компенсация механических нагрузок, возникающих в процессе обработки детали; - Повышение точности позиционирования инструмента относительно обрабатываемой поверхности. Конструктивные особенности пружины: Изготавливается из высококачественных сталей, прошедших термическую обработку для повышения упругости и износостойкости. Имеет цилиндрическую форму с витками определенной высоты и диаметра, что обеспечивает оптимальную степень сжатия под нагрузкой и стабильность положения резца во время работы станка. Таким образом, использование качественных пружин резцедержателя способствует повышению производительности труда, улучшению качества выпускаемой продукции и увеличению срока службы дорогостоящего оборудования.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;;12;;;"Параметр1:Станки токарные";ofauHId31Xent14sx69S;;0;0;0;0
149676170392;"ТД РУССтанкоСбыт";REVOLVGOLOV.16М30Ф3.40.000;;"Узлы токарных станков;Узлы токарных станков>>>Револьверные головки";"Револьверная головка 16М30Ф3.40.000";;"<div style=""font-size: 16px;"" data-customstyle=""yes""></div>";https://static.tildacdn.com/tild6561-3434-4166-b739-663937396163/__1630.jpg;825900.00;1;;;"Параметр1:Револьверные головки";d5j7oe42L4K8FC0V7LkU;;0;0;0;0
170026895192;"ТД РУССтанкоСбыт";REVOLVGOLOV.1P756DF3.39.000;;"Узлы токарных станков;Узлы токарных станков>>>Револьверные головки";"Револьверная головка 1П756ДФ3.39.000";;"<div style=""font-size: 16px;"" data-customstyle=""yes""></div>";https://static.tildacdn.com/tild6164-3039-4231-a364-383636653534/photo_2025-10-19_151.jpeg;775000.00;3;;;"Параметр1:Револьверные головки";NXUalMijDzr67CxT2zoj;;0;0;0;0
679510459902;"ТД РУССтанкоСбыт";REDUKTOR.RT983.SBOR;;"Узлы токарных станков;Узлы токарных станков>>>Шпиндельные бабки";"Редуктор РТ983 в сборе";;"Готовый редуктор с парой m=8; ускоряет ремонт и восстанавливает паспортные скорости/момент привода.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;;1;;;"Параметр1:Шпиндельные бабки";LXDMHAKepX4km6IS2C1e;;0;0;0;0
163347969512;"ТД РУССтанкоСбыт";REZTS.1M63-1N65.KOMPL;;"Станки;Станки>>>Станки токарные";"Резцедержатели для станков 1М63, 1Н65";;"<div style=""font-size: 16px;"" data-customstyle=""yes"">Поставляется в#nbsp;комплекте.</div>";https://static.tildacdn.com/tild3365-3230-4232-b032-343066326363/photo_2025-10-20_075.jpeg;;1;;;"Параметр1:Станки токарные";XZtGr0ch3jJuxoKET7sE;;0;0;0;0
932994031752;"ТД РУССтанкоСбыт";REZTS.1M63-1M65.SET;;"Узлы токарных станков;Узлы токарных станков>>>Винты, ШВП, валы";"Резцедержатели для токарно-винторезных станков моделей 1М63, 1М65";;"Конструкция изделия выполнена из высокопрочной стали, что обеспечивает устойчивость к механическим нагрузкам и длительную эксплуатацию даже в условиях интенсивного использования оборудования. Благодаря использованию современных технологий обработки металла обеспечивается высокая точность изготовления и соответствие стандартам качества. Основные характеристики продукции завода включают следующие параметры: - Габаритные размеры соответствуют требованиям эксплуатации на указанных моделях станков; - Надежность крепления достигается за счет конструктивных особенностей устройства; - Удобство установки и замены инструментов облегчает процесс обслуживания оборудования. Продукция предприятия полностью соответствует нормативным документам и готова к применению после поставки потребителю без дополнительной подготовки или доработки. В случае необходимости поставляются дополнительные комплектующие и запасные части. Таким образом, использование резцедержателей производства ООО ""ТД РУССтанкоСбыт"" позволяет повысить производительность труда, сократить время простоя оборудования и обеспечить высокое качество обрабатываемых изделий.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;1.00;5;;;"Параметр1:Винты, ШВП, валы";ihn4hlHmDXkLdEMPF6I3;;0;0;0;0
723368511992;"ТД РУССтанкоСбыт";REZTS.1M63-1N65.SINGLE;;"Станки;Станки>>>Станки токарные";"Резцедержательдля станков 1М63, 1Н65";;"<div style=""font-size: 16px;"" data-customstyle=""yes"">Поставляется в#nbsp;комплекте.</div>";https://static.tildacdn.com/tild3365-3230-4232-b032-343066326363/photo_2025-10-20_075.jpeg;;1;;;"Параметр1:Станки токарные";2AdRyIyrYbmRmmetdmJ8;;0;0;0;0
791108067312;"ТД РУССтанкоСбыт";REIKA.M3.L1500.UBB;;"Узлы токарных станков;Узлы токарных станков>>>Винты, ШВП, валы";"Рейка зубчатая M3 L=1500 (UBB)";;"Шлифованная рейка модуля 3 для линейных перемещений узлов; обеспечивает плавность хода и точность позиционирования.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;;1;;;"Параметр1:Винты, ШВП, валы";7h61VjFuMCotc8JcoKOl;;0;0;0;0
159468838262;"ТД РУССтанкоСбыт";SHVP.GEN;;"Услуги;Услуги>>>Услуги";"Ремонт Ваших швп или изготовление новых согласно чертежей";;"Подгонка компенсаторов гайки швп импортного производства Доведение ШВП до состояния нового, гарантия на ШВП 6 месяцев, разборка ШВП, рихтовка вала, резьбошлифовка, изготовление новых гаек, восстановление/замена корпуса гаек, замена шариков, сборка ШВП, испытание, консервация. Технология ремонта и модернизации ШВП включает в себя: перешлифовку спецрезьбы и шеек винта ШВП при сохранении закаленного слоя, изготовление новой спецгайки, замену втулок вкладышей, корпуса спецгайки, шариков. Все точностные параметры восстановленной ШВП соответствуют новому изделию. Параметры ШВП подлежащие капитальному ремонту ф. спецрезьбы от 50мм до 100мм. шаг резьбы 5мм., 10мм., 20мм. длина общая до 4000мм. производиться ремонт и модернизация ШВП как с левой так и с правой резьбой. Кинематическая точность . 4...6мкм. накопленная на длине 1000мм..20мкм. Класс кинематической точности П3, П5, П7(Т3, Т5, Т7) малые потери при трении, высокая точность и плавность перемещения узлов, возможность полного устранения осевого зазора в резьбе путем предварительного натяга меду элементами.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;1.00;9999;;;Параметр1:Услуги;0mcGM3uH0Za6D99fyjlS;;0;0;0;0
