ID,Title,SKU,Type,Brand,Category_Path,Price,Currency,Compatible_SKUs,Short_Description,Full_Description,Weight_KG,Power_KW,Dimensions_MM,Voltage_V,Main_Photo,Gallery_Photos,Status
ZADNBABKA.SHPINDEL.DIP300ZADNBABKA.SHPINDEL.DIP300,Шпиндель к задней бабке (ДИП300 для 1М63,ZADNBABKA.SHPINDEL.DIP300ZADNBABKA.SHPINDEL.DIP300,spare,РУССтанкоСбыт,Комплектующие к станкам;Комплектующие к узлам токарных станков>>>Пиноли;Узлы токарных станков>>>Задние бабки,1.0,RUB,16К20,"Шпиндель к задней бабке (ДИП300 для 1М63Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, ","Шпиндель к задней бабке (ДИП300 для 1М63Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 163, ДИП-300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,,,published
ZADNBABKA.ZBOR.DIP1500ZADNBABKA.ZBOR.DIP1500,Задняя бабка в сборе ДИП1500 (1М65,ZADNBABKA.ZBOR.DIP1500ZADNBABKA.ZBOR.DIP1500,spare,РУССтанкоСбыт,Комплектующие к станкам;Комплектующие к узлам токарных станков>>>Пиноли;Узлы токарных станков>>>Задние бабки,1.0,RUB,16К20,"Задняя бабка в сборе ДИП1500 (1М65Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917,","Задняя бабка в сборе ДИП1500 (1М65Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 1М63, 163, ДИП-300, ДИП300, 1Н65, 165, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,,,published
ZADNBABKA.ZBOR.DIP300ZADNBABKA.ZBOR.DIP300,Задняя бабка в сборе ДИП300 (1М63,ZADNBABKA.ZBOR.DIP300ZADNBABKA.ZBOR.DIP300,spare,РУССтанкоСбыт,Комплектующие к станкам;Комплектующие к узлам токарных станков>>>Пиноли;Узлы токарных станков>>>Задние бабки,1.0,RUB,16К20,"Задняя бабка в сборе ДИП300 (1М63Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, ","Задняя бабка в сборе ДИП300 (1М63Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 163, ДИП-300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,,,published
ZAHVAT.FREZ.6T13-GF2171.SET,"Захваты инструмента фрезерных станков 6Т13, ГФ2171, 6Т82, 6Р82, 6Р82Ш, 6Р12...",ZAHVAT.FREZ.6T13-GF2171.SET,spare,РУССтанкоСбыт,Захваты / Вкладыши;Комплектующие к станкам;Комплектующие к узлам токарных станков>>>Захваты / Вкладыши,1.0,RUB,16К20,"Типы захватов: 1. патроны: применяются для фиксации цилиндрических хвостовиков (например, патрон ER).Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М,","Типы захватов: 1. патроны: применяются для фиксации цилиндрических хвостовиков (например, патрон ER).Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 1М63, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg,,published
http://project17325576.tilda.ws/tproduct/152815855032-spetsialnii-tokarno-nakatnoi-stanok-rt30,Специальный токарно-накатной станок РТ301,http://project17325576.tilda.ws/tproduct/152815855032-spetsialnii-tokarno-nakatnoi-stanok-rt30,machine,РУССтанкоСбыт,Станки>>>Станки токарные,1.0,RUB,16К20,"Специальный токарно-накатной станок РТ301Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ917,","Специальный токарно-накатной станок РТ301Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 1М63, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,,,published
http://project17325576.tilda.ws/tproduct/153936726292-shpindelnaya-babka-v-sbore-dip300,Шпиндельная бабка в сборе ДИП300,http://project17325576.tilda.ws/tproduct/153936726292-shpindelnaya-babka-v-sbore-dip300,spare,РУССтанкоСбыт,Комплектующие к станкам;Комплектующие к узлам токарных станков>>>Шпинделя;Узлы токарных станков>>>Шпиндельные бабки,1.0,RUB,16К20,"Шпиндельная бабка в сборе ДИП300Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 1","Шпиндельная бабка в сборе ДИП300Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 1М63, 163, ДИП-300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,,,published
http://project17325576.tilda.ws/tproduct/164226190572-shpindelnaya-babka-v-sbore-1m65,Шпиндельная бабка в сборе 1М65,http://project17325576.tilda.ws/tproduct/164226190572-shpindelnaya-babka-v-sbore-1m65,spare,РУССтанкоСбыт,Комплектующие к станкам;Комплектующие к узлам токарных станков>>>Шпинделя;Узлы токарных станков>>>Шпиндельные бабки,1.0,RUB,16К20,"Шпиндельная бабка в сборе 1М65Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К","Шпиндельная бабка в сборе 1М65Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 1М63, 163, ДИП-300, ДИП300, 1Н65, 165, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,,,published
http://project17325576.tilda.ws/tproduct/173575719642-tokarno-vintoreznii-stanok-16r25,Токарно-винторезный станок 16Р25,http://project17325576.tilda.ws/tproduct/173575719642-tokarno-vintoreznii-stanok-16r25,machine,РУССтанкоСбыт,Станки>>>Станки токарные,1.0,RUB,16К20,"Токарно-винторезный станок 16Р25Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 1","Токарно-винторезный станок 16Р25Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 1М63Н, 1М63, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,,,published
http://project17325576.tilda.ws/tproduct/229904847242-shpindelnaya-babka-v-sbore-16m30,Шпиндельная бабка в сборе 16М30,http://project17325576.tilda.ws/tproduct/229904847242-shpindelnaya-babka-v-sbore-16m30,spare,РУССтанкоСбыт,Комплектующие к станкам;Комплектующие к узлам токарных станков>>>Шпинделя;Узлы токарных станков>>>Шпиндельные бабки,1.0,RUB,16К20,"Шпиндельная бабка в сборе 16М30Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16","Шпиндельная бабка в сборе 16М30Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 1М63, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,,,published
http://project17325576.tilda.ws/tproduct/235878133992-zadnyaya-babka-v-sbore-1m65,Задняя бабка в сборе 1М65,http://project17325576.tilda.ws/tproduct/235878133992-zadnyaya-babka-v-sbore-1m65,spare,РУССтанкоСбыт,Комплектующие к станкам;Комплектующие к узлам токарных станков>>>Пиноли;Узлы токарных станков>>>Задние бабки,1.0,RUB,16К20,"Задняя бабка в сборе 1М65Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 1","Задняя бабка в сборе 1М65Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 1М63, 163, ДИП-300, ДИП300, 1Н65, 165, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,,,published
http://project17325576.tilda.ws/tproduct/239289993492-tokarno-vintoreznii-stanok-rt117,Токарно-винторезный станок РТ117,http://project17325576.tilda.ws/tproduct/239289993492-tokarno-vintoreznii-stanok-rt117,machine,РУССтанкоСбыт,Станки>>>Станки токарные,1.0,RUB,16К20,"Токарно-винторезный станок РТ117Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 1","Токарно-винторезный станок РТ117Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 1М63, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,,,published
http://project17325576.tilda.ws/tproduct/271558503732-zadnyaya-babka-v-sbore-16k40,Задняя бабка в сборе 16К40,http://project17325576.tilda.ws/tproduct/271558503732-zadnyaya-babka-v-sbore-16k40,spare,РУССтанкоСбыт,Комплектующие к станкам;Комплектующие к узлам токарных станков>>>Пиноли;Узлы токарных станков>>>Задние бабки,1.0,RUB,16К20,"Задняя бабка в сборе 16К40Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, ","Задняя бабка в сборе 16К40Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16Р25, 1М63Н, 1М63, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,,,published
http://project17325576.tilda.ws/tproduct/289605950632-zadnyaya-babka-v-sbore-rt502,Задняя бабка в сборе РТ502,http://project17325576.tilda.ws/tproduct/289605950632-zadnyaya-babka-v-sbore-rt502,spare,РУССтанкоСбыт,Комплектующие к станкам;Комплектующие к узлам токарных станков>>>Пиноли;Узлы токарных станков>>>Задние бабки,1.0,RUB,16К20,"Задняя бабка в сборе РТ502Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, ","Задняя бабка в сборе РТ502Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 1М63, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,,,published
http://project17325576.tilda.ws/tproduct/349559592042-shpindelnaya-babka-v-sbore-rt817,Шпиндельная бабка в сборе РТ817,http://project17325576.tilda.ws/tproduct/349559592042-shpindelnaya-babka-v-sbore-rt817,spare,РУССтанкоСбыт,Комплектующие к станкам;Комплектующие к узлам токарных станков>>>Шпинделя;Узлы токарных станков>>>Шпиндельные бабки,1.0,RUB,16К20,"Шпиндельная бабка в сборе РТ817Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16","Шпиндельная бабка в сборе РТ817Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 1М63, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,,,published
http://project17325576.tilda.ws/tproduct/366333055382-zadnyaya-babka-v-sbore-1m63,Задняя бабка в сборе 1М63,http://project17325576.tilda.ws/tproduct/366333055382-zadnyaya-babka-v-sbore-1m63,spare,РУССтанкоСбыт,Комплектующие к станкам;Комплектующие к узлам токарных станков>>>Пиноли;Узлы токарных станков>>>Задние бабки,1.0,RUB,16К20,"Задняя бабка в сборе 1М63Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 1","Задняя бабка в сборе 1М63Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,,,published
http://project17325576.tilda.ws/tproduct/367298764072-shpindelnaya-babka-v-sbore-dip500,Шпиндельная бабка в сборе ДИП500,http://project17325576.tilda.ws/tproduct/367298764072-shpindelnaya-babka-v-sbore-dip500,spare,РУССтанкоСбыт,Комплектующие к станкам;Комплектующие к узлам токарных станков>>>Шпинделя;Узлы токарных станков>>>Шпиндельные бабки,1.0,RUB,16К20,"Шпиндельная бабка в сборе ДИП500Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 1","Шпиндельная бабка в сборе ДИП500Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 1М63, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,,,published
http://project17325576.tilda.ws/tproduct/389457264852-tokarno-vintoreznii-stanok-16k20,Токарно-винторезный станок 16К20,http://project17325576.tilda.ws/tproduct/389457264852-tokarno-vintoreznii-stanok-16k20,machine,Красный Пролетарий,Станки>>>Станки токарные,1.0,RUB,16К20,"Токарно-винторезный станок 16К20Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 1","Токарно-винторезный станок 16К20Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К40, 16Р25, 1М63Н, 1М63, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,,,published
http://project17325576.tilda.ws/tproduct/399470923682-stanok-spetsialnii-lentobandazhirovochni,Станок специальный лентобандажировочный РТ5003,http://project17325576.tilda.ws/tproduct/399470923682-stanok-spetsialnii-lentobandazhirovochni,machine,РУССтанкоСбыт,Станки>>>Станки токарные,1.0,RUB,16К20,"Станок специальный лентобандажировочный РТ5003Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5004, РТ301.01, РТ301.02, РТ301, РТ","Станок специальный лентобандажировочный РТ5003Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 1М63, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,,,published
http://project17325576.tilda.ws/tproduct/399826810762-stanok-spetsialnii-lentobandazhirovochni,Станок специальный лентобандажировочный РТ5001,http://project17325576.tilda.ws/tproduct/399826810762-stanok-spetsialnii-lentobandazhirovochni,machine,РУССтанкоСбыт,Станки>>>Станки токарные,1.0,RUB,16К20,"Станок специальный лентобандажировочный РТ5001Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ","Станок специальный лентобандажировочный РТ5001Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 1М63, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,,,published
http://project17325576.tilda.ws/tproduct/446701341552-zadnyaya-babka-v-sbore-1n983,Задняя бабка в сборе 1Н983,http://project17325576.tilda.ws/tproduct/446701341552-zadnyaya-babka-v-sbore-1n983,spare,РУССтанкоСбыт,Комплектующие к станкам;Комплектующие к узлам токарных станков>>>Пиноли;Узлы токарных станков>>>Задние бабки,1.0,RUB,16К20,"Задняя бабка в сборе 1Н983Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, ","Задняя бабка в сборе 1Н983Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 1М63, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,,,published
http://project17325576.tilda.ws/tproduct/489584545172-tokarno-vintoreznii-stanok-rt817,Токарно-винторезный станок РТ817,http://project17325576.tilda.ws/tproduct/489584545172-tokarno-vintoreznii-stanok-rt817,machine,РУССтанкоСбыт,Станки>>>Станки токарные,1.0,RUB,16К20,"Токарно-винторезный станок РТ817Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 1","Токарно-винторезный станок РТ817Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 1М63, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,,,published
