"Tilda UID";"Brand";"SKU";"Mark";"Category";"Title";"Description";"Text";"Photo";"Price";"Quantity";"Price Old";"Editions";"Modifications";"External ID";"Parent UID";"Weight";"Length";"Width";"Height";"Параметр1"
"310479576312";"ТД РУССтанкоСбыт";"КЖ1842 Ф165 КЖ 1844.02.400.050";"";"Узлы токарных станков;Узлы токарных станков>>>Ролики сглаживающие и упрочняющие";"Ролики упрочняющие в сборе для токарно-накатных станков КЖ1842 Ф165 КЖ 1844.02.400.050";"Используются на токарно-накатном оборудовании, станках (диаметры роликов ф.110мм, ф.115мм, ф.130мм, ф.150мм, ф.165мм, ф.180мм, ф.200мм) для накатки и упрочнения металла. Различаются: ролик для упрочнения металла и ролик сглаживающий, различные профили и посадочные размеры, термообработанные и шлифованные. ООО ""ТД РУССтанкоСбыт"" производит изготовление роликов упрочняющих и сглаживающих для станков РТ301, РТ30101, РТ917, КЖ1840, КЖ1842, КЖ1844 по утверждённому чертежу перед изготовлением.";"<div style=""font-size: 16px;"" data-customstyle=""yes"">Поставляется как отдельным изделием, так и#nbsp;в#nbsp;комплекте с#nbsp;гайками.</div>";"https://static.tildacdn.com/stor3736-6563-4538-b234-333630616238/78bbb813de37b02d3c573f4229c47720.jpg";"По запросу";"1";"";"";"";"y1td0snjZMzCyIjirEvh";"";"0";"0";"0";"0";"Ролики сглаживающие и упрочняющие"
"414875665032";"ТД РУССтанкоСбыт";"КЖ1842 Ф165 СМ2349-510.302";"";"Узлы токарных станков;Узлы токарных станков>>>Ролики сглаживающие и упрочняющие";"Ролики упрочняющие в сборе для токарно-накатных станков КЖ1842 Ф165 СМ2349-510.302";"Используются на токарно-накатном оборудовании, станках (диаметры роликов ф.110мм, ф.115мм, ф.130мм, ф.150мм, ф.165мм, ф.180мм, ф.200мм) для накатки и упрочнения металла. Различаются: ролик для упрочнения металла и ролик сглаживающий, различные профили и посадочные размеры, термообработанные и шлифованные. ООО ""ТД РУССтанкоСбыт"" производит изготовление роликов упрочняющих и сглаживающих для станков РТ301, РТ30101, РТ917, КЖ1840, КЖ1842, КЖ1844 по утверждённому чертежу перед изготовлением.";"<div style=""font-size: 16px;"" data-customstyle=""yes"">Поставляется как отдельным изделием, так и#nbsp;в#nbsp;комплекте с#nbsp;гайками.</div>";"https://static.tildacdn.com/stor3736-6563-4538-b234-333630616238/78bbb813de37b02d3c573f4229c47720.jpg";"По запросу";"1";"";"";"";"TxUmLZ0cmr9boDostGv9";"";"0";"0";"0";"0";"Ролики сглаживающие и упрочняющие"
"238850839042";"ТД РУССтанкоСбыт";"КЖ1842 Ф200 ИН172-31-01";"";"Узлы токарных станков;Узлы токарных станков>>>Ролики сглаживающие и упрочняющие";"Ролики упрочняющие в сборе для токарно-накатных станков КЖ1842 Ф200 ИН172-31-01";"Используются на токарно-накатном оборудовании, станках (диаметры роликов ф.110мм, ф.115мм, ф.130мм, ф.150мм, ф.165мм, ф.180мм, ф.200мм) для накатки и упрочнения металла. Различаются: ролик для упрочнения металла и ролик сглаживающий, различные профили и посадочные размеры, термообработанные и шлифованные. ООО ""ТД РУССтанкоСбыт"" производит изготовление роликов упрочняющих и сглаживающих для станков РТ301, РТ30101, РТ917, КЖ1840, КЖ1842, КЖ1844 по утверждённому чертежу перед изготовлением.";"<div style=""font-size: 16px;"" data-customstyle=""yes"">Поставляется как отдельным изделием, так и#nbsp;в#nbsp;комплекте с#nbsp;гайками.</div>";"https://static.tildacdn.com/stor3736-6563-4538-b234-333630616238/78bbb813de37b02d3c573f4229c47720.jpg";"По запросу";"1";"";"";"";"c5ZPK80oSLV1iAIXnd41";"";"0";"0";"0";"0";"Ролики сглаживающие и упрочняющие"
"648882522372";"ТД РУССтанкоСбыт";"КЖ1842 Ф200 СМ2349-510.301";"";"Узлы токарных станков;Узлы токарных станков>>>Ролики сглаживающие и упрочняющие";"Ролики упрочняющие в сборе для токарно-накатных станков КЖ1842 Ф200 СМ2349-510.301";"Используются на токарно-накатном оборудовании, станках (диаметры роликов ф.110мм, ф.115мм, ф.130мм, ф.150мм, ф.165мм, ф.180мм, ф.200мм) для накатки и упрочнения металла. Различаются: ролик для упрочнения металла и ролик сглаживающий, различные профили и посадочные размеры, термообработанные и шлифованные. ООО ""ТД РУССтанкоСбыт"" производит изготовление роликов упрочняющих и сглаживающих для станков РТ301, РТ30101, РТ917, КЖ1840, КЖ1842, КЖ1844 по утверждённому чертежу перед изготовлением.";"<div style=""font-size: 16px;"" data-customstyle=""yes"">Поставляется как отдельным изделием, так и#nbsp;в#nbsp;комплекте с#nbsp;гайками.</div>";"https://static.tildacdn.com/stor3736-6563-4538-b234-333630616238/78bbb813de37b02d3c573f4229c47720.jpg";"По запросу";"1";"";"";"";"JaxfUMaZzvZcCpll6g9v";"";"0";"0";"0";"0";"Ролики сглаживающие и упрочняющие"
"283893580572";"ТД РУССтанкоСбыт";"КЖ1844 Ф110";"";"Узлы токарных станков;Узлы токарных станков>>>Ролики сглаживающие и упрочняющие";"Ролики упрочняющие в сборе для токарно-накатных станков КЖ1844 Ф110";"Используются на токарно-накатном оборудовании, станках (диаметры роликов ф.110мм, ф.115мм, ф.130мм, ф.150мм, ф.165мм, ф.180мм, ф.200мм) для накатки и упрочнения металла. Различаются: ролик для упрочнения металла и ролик сглаживающий, различные профили и посадочные размеры, термообработанные и шлифованные. ООО ""ТД РУССтанкоСбыт"" производит изготовление роликов упрочняющих и сглаживающих для станков РТ301, РТ30101, РТ917, КЖ1840, КЖ1842, КЖ1844 по утверждённому чертежу перед изготовлением.";"<div style=""font-size: 16px;"" data-customstyle=""yes"">Поставляется как отдельным изделием, так и#nbsp;в#nbsp;комплекте с#nbsp;гайками.</div>";"https://static.tildacdn.com/stor3736-6563-4538-b234-333630616238/78bbb813de37b02d3c573f4229c47720.jpg";"По запросу";"1";"";"";"";"VshaRrCl5TiO11R0UbtN";"";"0";"0";"0";"0";"Ролики сглаживающие и упрочняющие"
"118373006322";"ТД РУССтанкоСбыт";"КЖ1844 Ф130 ИН172-19-01";"";"Узлы токарных станков;Узлы токарных станков>>>Ролики сглаживающие и упрочняющие";"Ролики упрочняющие в сборе для токарно-накатных станков КЖ1844 Ф130 ИН172-19-01";"Используются на токарно-накатном оборудовании, станках (диаметры роликов ф.110мм, ф.115мм, ф.130мм, ф.150мм, ф.165мм, ф.180мм, ф.200мм) для накатки и упрочнения металла. Различаются: ролик для упрочнения металла и ролик сглаживающий, различные профили и посадочные размеры, термообработанные и шлифованные. ООО ""ТД РУССтанкоСбыт"" производит изготовление роликов упрочняющих и сглаживающих для станков РТ301, РТ30101, РТ917, КЖ1840, КЖ1842, КЖ1844 по утверждённому чертежу перед изготовлением.";"<div style=""font-size: 16px;"" data-customstyle=""yes"">Поставляется как отдельным изделием, так и#nbsp;в#nbsp;комплекте с#nbsp;гайками.</div>";"https://static.tildacdn.com/stor3736-6563-4538-b234-333630616238/78bbb813de37b02d3c573f4229c47720.jpg";"По запросу";"1";"";"";"";"OHaITnz85Yl40MyRDhEF";"";"0";"0";"0";"0";"Ролики сглаживающие и упрочняющие"
"434663987742";"ТД РУССтанкоСбыт";"КЖ1844 Ф130 ИН172-20-01";"";"Узлы токарных станков;Узлы токарных станков>>>Ролики сглаживающие и упрочняющие";"Ролики упрочняющие в сборе для токарно-накатных станков КЖ1844 Ф130 ИН172-20-01";"Используются на токарно-накатном оборудовании, станках (диаметры роликов ф.110мм, ф.115мм, ф.130мм, ф.150мм, ф.165мм, ф.180мм, ф.200мм) для накатки и упрочнения металла. Различаются: ролик для упрочнения металла и ролик сглаживающий, различные профили и посадочные размеры, термообработанные и шлифованные. ООО ""ТД РУССтанкоСбыт"" производит изготовление роликов упрочняющих и сглаживающих для станков РТ301, РТ30101, РТ917, КЖ1840, КЖ1842, КЖ1844 по утверждённому чертежу перед изготовлением.";"<div style=""font-size: 16px;"" data-customstyle=""yes"">Поставляется как отдельным изделием, так и#nbsp;в#nbsp;комплекте с#nbsp;гайками.</div>";"https://static.tildacdn.com/stor3736-6563-4538-b234-333630616238/78bbb813de37b02d3c573f4229c47720.jpg";"По запросу";"1";"";"";"";"ArAKys526Y8Fab2dp263";"";"0";"0";"0";"0";"Ролики сглаживающие и упрочняющие"
"938281686702";"ТД РУССтанкоСбыт";"КЖ1844 Ф135 ЛКТ 1181-1021";"";"Узлы токарных станков;Узлы токарных станков>>>Ролики сглаживающие и упрочняющие";"Ролики упрочняющие в сборе для токарно-накатных станков КЖ1844 Ф135 ЛКТ 1181-1021";"Используются на токарно-накатном оборудовании, станках (диаметры роликов ф.110мм, ф.115мм, ф.130мм, ф.150мм, ф.165мм, ф.180мм, ф.200мм) для накатки и упрочнения металла. Различаются: ролик для упрочнения металла и ролик сглаживающий, различные профили и посадочные размеры, термообработанные и шлифованные. ООО ""ТД РУССтанкоСбыт"" производит изготовление роликов упрочняющих и сглаживающих для станков РТ301, РТ30101, РТ917, КЖ1840, КЖ1842, КЖ1844 по утверждённому чертежу перед изготовлением.";"<div style=""font-size: 16px;"" data-customstyle=""yes"">Поставляется как отдельным изделием, так и#nbsp;в#nbsp;комплекте с#nbsp;гайками.</div>";"https://static.tildacdn.com/stor3736-6563-4538-b234-333630616238/78bbb813de37b02d3c573f4229c47720.jpg";"По запросу";"1";"";"";"";"Cs5F0J2X5DVmmpviVHaH";"";"0";"0";"0";"0";"Ролики сглаживающие и упрочняющие"
"956700108612";"ТД РУССтанкоСбыт";"КЖ1844 Ф140 ЛКТ 1181-1022";"";"Узлы токарных станков;Узлы токарных станков>>>Ролики сглаживающие и упрочняющие";"Ролики упрочняющие в сборе для токарно-накатных станков КЖ1844 Ф140 ЛКТ 1181-1022";"Используются на токарно-накатном оборудовании, станках (диаметры роликов ф.110мм, ф.115мм, ф.130мм, ф.150мм, ф.165мм, ф.180мм, ф.200мм) для накатки и упрочнения металла. Различаются: ролик для упрочнения металла и ролик сглаживающий, различные профили и посадочные размеры, термообработанные и шлифованные. ООО ""ТД РУССтанкоСбыт"" производит изготовление роликов упрочняющих и сглаживающих для станков РТ301, РТ30101, РТ917, КЖ1840, КЖ1842, КЖ1844 по утверждённому чертежу перед изготовлением.";"<div style=""font-size: 16px;"" data-customstyle=""yes"">Поставляется как отдельным изделием, так и#nbsp;в#nbsp;комплекте с#nbsp;гайками.</div>";"https://static.tildacdn.com/stor3736-6563-4538-b234-333630616238/78bbb813de37b02d3c573f4229c47720.jpg";"По запросу";"1";"";"";"";"d1IPcPe0h7RaaE4rpE6p";"";"0";"0";"0";"0";"Ролики сглаживающие и упрочняющие"
"566787991792";"ТД РУССтанкоСбыт";"КЖ1844 Ф150 ИН172-36-01";"";"Узлы токарных станков;Узлы токарных станков>>>Ролики сглаживающие и упрочняющие";"Ролики упрочняющие в сборе для токарно-накатных станков КЖ1844 Ф150 ИН172-36-01";"Используются на токарно-накатном оборудовании, станках (диаметры роликов ф.110мм, ф.115мм, ф.130мм, ф.150мм, ф.165мм, ф.180мм, ф.200мм) для накатки и упрочнения металла. Различаются: ролик для упрочнения металла и ролик сглаживающий, различные профили и посадочные размеры, термообработанные и шлифованные. ООО ""ТД РУССтанкоСбыт"" производит изготовление роликов упрочняющих и сглаживающих для станков РТ301, РТ30101, РТ917, КЖ1840, КЖ1842, КЖ1844 по утверждённому чертежу перед изготовлением.";"<div style=""font-size: 16px;"" data-customstyle=""yes"">Поставляется как отдельным изделием, так и#nbsp;в#nbsp;комплекте с#nbsp;гайками.</div>";"https://static.tildacdn.com/stor3736-6563-4538-b234-333630616238/78bbb813de37b02d3c573f4229c47720.jpg";"По запросу";"1";"";"";"";"1mlySZK2k6l7FfsFGvRb";"";"0";"0";"0";"0";"Ролики сглаживающие и упрочняющие"
"157349845882";"ТД РУССтанкоСбыт";"КЖ1844 Ф150 ИН172-37-01";"";"Узлы токарных станков;Узлы токарных станков>>>Ролики сглаживающие и упрочняющие";"Ролики упрочняющие в сборе для токарно-накатных станков КЖ1844 Ф150 ИН172-37-01";"Используются на токарно-накатном оборудовании, станках (диаметры роликов ф.110мм, ф.115мм, ф.130мм, ф.150мм, ф.165мм, ф.180мм, ф.200мм) для накатки и упрочнения металла. Различаются: ролик для упрочнения металла и ролик сглаживающий, различные профили и посадочные размеры, термообработанные и шлифованные. ООО ""ТД РУССтанкоСбыт"" производит изготовление роликов упрочняющих и сглаживающих для станков РТ301, РТ30101, РТ917, КЖ1840, КЖ1842, КЖ1844 по утверждённому чертежу перед изготовлением.";"<div style=""font-size: 16px;"" data-customstyle=""yes"">Поставляется как отдельным изделием, так и#nbsp;в#nbsp;комплекте с#nbsp;гайками.</div>";"https://static.tildacdn.com/stor3736-6563-4538-b234-333630616238/78bbb813de37b02d3c573f4229c47720.jpg";"По запросу";"1";"";"";"";"CZ2VLvh8tZBCbAZLKH1K";"";"0";"0";"0";"0";"Ролики сглаживающие и упрочняющие"
"981665230602";"ТД РУССтанкоСбыт";"КЖ1844 Ф150 СМ2348-510.301";"";"Узлы токарных станков;Узлы токарных станков>>>Ролики сглаживающие и упрочняющие";"Ролики упрочняющие в сборе для токарно-накатных станков КЖ1844 Ф150 СМ2348-510.301";"Используются на токарно-накатном оборудовании, станках (диаметры роликов ф.110мм, ф.115мм, ф.130мм, ф.150мм, ф.165мм, ф.180мм, ф.200мм) для накатки и упрочнения металла. Различаются: ролик для упрочнения металла и ролик сглаживающий, различные профили и посадочные размеры, термообработанные и шлифованные. ООО ""ТД РУССтанкоСбыт"" производит изготовление роликов упрочняющих и сглаживающих для станков РТ301, РТ30101, РТ917, КЖ1840, КЖ1842, КЖ1844 по утверждённому чертежу перед изготовлением.";"<div style=""font-size: 16px;"" data-customstyle=""yes"">Поставляется как отдельным изделием, так и#nbsp;в#nbsp;комплекте с#nbsp;гайками.</div>";"https://static.tildacdn.com/stor3736-6563-4538-b234-333630616238/78bbb813de37b02d3c573f4229c47720.jpg";"По запросу";"1";"";"";"";"sO2P74zz79y40bfT3N2m";"";"0";"0";"0";"0";"Ролики сглаживающие и упрочняющие"
"541429380832";"ТД РУССтанкоСбыт";"КЖ1844 Ф150 СМ2348-510.302";"";"Узлы токарных станков;Узлы токарных станков>>>Ролики сглаживающие и упрочняющие";"Ролики упрочняющие в сборе для токарно-накатных станков КЖ1844 Ф150 СМ2348-510.302";"Используются на токарно-накатном оборудовании, станках (диаметры роликов ф.110мм, ф.115мм, ф.130мм, ф.150мм, ф.165мм, ф.180мм, ф.200мм) для накатки и упрочнения металла. Различаются: ролик для упрочнения металла и ролик сглаживающий, различные профили и посадочные размеры, термообработанные и шлифованные. ООО ""ТД РУССтанкоСбыт"" производит изготовление роликов упрочняющих и сглаживающих для станков РТ301, РТ30101, РТ917, КЖ1840, КЖ1842, КЖ1844 по утверждённому чертежу перед изготовлением.";"<div style=""font-size: 16px;"" data-customstyle=""yes"">Поставляется как отдельным изделием, так и#nbsp;в#nbsp;комплекте с#nbsp;гайками.</div>";"https://static.tildacdn.com/stor3736-6563-4538-b234-333630616238/78bbb813de37b02d3c573f4229c47720.jpg";"По запросу";"1";"";"";"";"hcBrcgFpfioIuAXtSbFm";"";"0";"0";"0";"0";"Ролики сглаживающие и упрочняющие"
"943859724272";"ТД РУССтанкоСбыт";"КЖ1844 Ф165 КЖ 1840.02.001.016";"";"Узлы токарных станков;Узлы токарных станков>>>Ролики сглаживающие и упрочняющие";"Ролики упрочняющие в сборе для токарно-накатных станков КЖ1844 Ф165 КЖ 1840.02.001.016";"Используются на токарно-накатном оборудовании, станках (диаметры роликов ф.110мм, ф.115мм, ф.130мм, ф.150мм, ф.165мм, ф.180мм, ф.200мм) для накатки и упрочнения металла. Различаются: ролик для упрочнения металла и ролик сглаживающий, различные профили и посадочные размеры, термообработанные и шлифованные. ООО ""ТД РУССтанкоСбыт"" производит изготовление роликов упрочняющих и сглаживающих для станков РТ301, РТ30101, РТ917, КЖ1840, КЖ1842, КЖ1844 по утверждённому чертежу перед изготовлением.";"<div style=""font-size: 16px;"" data-customstyle=""yes"">Поставляется как отдельным изделием, так и#nbsp;в#nbsp;комплекте с#nbsp;гайками.</div>";"https://static.tildacdn.com/stor3736-6563-4538-b234-333630616238/78bbb813de37b02d3c573f4229c47720.jpg";"По запросу";"1";"";"";"";"byp9zoTuYErGF5LEMgjX";"";"0";"0";"0";"0";"Ролики сглаживающие и упрочняющие"
"204602881262";"ТД РУССтанкоСбыт";"КЖ1844 Ф165 КЖ 1844.02.400.011";"";"Узлы токарных станков;Узлы токарных станков>>>Ролики сглаживающие и упрочняющие";"Ролики упрочняющие в сборе для токарно-накатных станков КЖ1844 Ф165 КЖ 1844.02.400.011";"Используются на токарно-накатном оборудовании, станках (диаметры роликов ф.110мм, ф.115мм, ф.130мм, ф.150мм, ф.165мм, ф.180мм, ф.200мм) для накатки и упрочнения металла. Различаются: ролик для упрочнения металла и ролик сглаживающий, различные профили и посадочные размеры, термообработанные и шлифованные. ООО ""ТД РУССтанкоСбыт"" производит изготовление роликов упрочняющих и сглаживающих для станков РТ301, РТ30101, РТ917, КЖ1840, КЖ1842, КЖ1844 по утверждённому чертежу перед изготовлением.";"<div style=""font-size: 16px;"" data-customstyle=""yes"">Поставляется как отдельным изделием, так и#nbsp;в#nbsp;комплекте с#nbsp;гайками.</div>";"https://static.tildacdn.com/stor3736-6563-4538-b234-333630616238/78bbb813de37b02d3c573f4229c47720.jpg";"По запросу";"1";"";"";"";"DPb75XgRfkXS9FGSRhvO";"";"0";"0";"0";"0";"Ролики сглаживающие и упрочняющие"
"943519145412";"ТД РУССтанкоСбыт";"КЖ1844 Ф165 КЖ 1844.02.400.050";"";"Узлы токарных станков;Узлы токарных станков>>>Ролики сглаживающие и упрочняющие";"Ролики упрочняющие в сборе для токарно-накатных станков КЖ1844 Ф165 КЖ 1844.02.400.050";"Используются на токарно-накатном оборудовании, станках (диаметры роликов ф.110мм, ф.115мм, ф.130мм, ф.150мм, ф.165мм, ф.180мм, ф.200мм) для накатки и упрочнения металла. Различаются: ролик для упрочнения металла и ролик сглаживающий, различные профили и посадочные размеры, термообработанные и шлифованные. ООО ""ТД РУССтанкоСбыт"" производит изготовление роликов упрочняющих и сглаживающих для станков РТ301, РТ30101, РТ917, КЖ1840, КЖ1842, КЖ1844 по утверждённому чертежу перед изготовлением.";"<div style=""font-size: 16px;"" data-customstyle=""yes"">Поставляется как отдельным изделием, так и#nbsp;в#nbsp;комплекте с#nbsp;гайками.</div>";"https://static.tildacdn.com/stor3736-6563-4538-b234-333630616238/78bbb813de37b02d3c573f4229c47720.jpg";"По запросу";"1";"";"";"";"K5B60dxHsyZ1S6dJXxh4";"";"0";"0";"0";"0";"Ролики сглаживающие и упрочняющие"
"651856924082";"ТД РУССтанкоСбыт";"КЖ1844 Ф165 СМ2349-510.302";"";"Узлы токарных станков;Узлы токарных станков>>>Ролики сглаживающие и упрочняющие";"Ролики упрочняющие в сборе для токарно-накатных станков КЖ1844 Ф165 СМ2349-510.302";"Используются на токарно-накатном оборудовании, станках (диаметры роликов ф.110мм, ф.115мм, ф.130мм, ф.150мм, ф.165мм, ф.180мм, ф.200мм) для накатки и упрочнения металла. Различаются: ролик для упрочнения металла и ролик сглаживающий, различные профили и посадочные размеры, термообработанные и шлифованные. ООО ""ТД РУССтанкоСбыт"" производит изготовление роликов упрочняющих и сглаживающих для станков РТ301, РТ30101, РТ917, КЖ1840, КЖ1842, КЖ1844 по утверждённому чертежу перед изготовлением.";"<div style=""font-size: 16px;"" data-customstyle=""yes"">Поставляется как отдельным изделием, так и#nbsp;в#nbsp;комплекте с#nbsp;гайками.</div>";"https://static.tildacdn.com/stor3736-6563-4538-b234-333630616238/78bbb813de37b02d3c573f4229c47720.jpg";"По запросу";"1";"";"";"";"lrLYXGCDp5Ss4DpgX4hk";"";"0";"0";"0";"0";"Ролики сглаживающие и упрочняющие"
"583413839052";"ТД РУССтанкоСбыт";"КЖ1844 Ф200 ИН172-31-01";"";"Узлы токарных станков;Узлы токарных станков>>>Ролики сглаживающие и упрочняющие";"Ролики упрочняющие в сборе для токарно-накатных станков КЖ1844 Ф200 ИН172-31-01";"Используются на токарно-накатном оборудовании, станках (диаметры роликов ф.110мм, ф.115мм, ф.130мм, ф.150мм, ф.165мм, ф.180мм, ф.200мм) для накатки и упрочнения металла. Различаются: ролик для упрочнения металла и ролик сглаживающий, различные профили и посадочные размеры, термообработанные и шлифованные. ООО ""ТД РУССтанкоСбыт"" производит изготовление роликов упрочняющих и сглаживающих для станков РТ301, РТ30101, РТ917, КЖ1840, КЖ1842, КЖ1844 по утверждённому чертежу перед изготовлением.";"<div style=""font-size: 16px;"" data-customstyle=""yes"">Поставляется как отдельным изделием, так и#nbsp;в#nbsp;комплекте с#nbsp;гайками.</div>";"https://static.tildacdn.com/stor3736-6563-4538-b234-333630616238/78bbb813de37b02d3c573f4229c47720.jpg";"По запросу";"1";"";"";"";"bZX5FUYXykPjAOYnAJ8e";"";"0";"0";"0";"0";"Ролики сглаживающие и упрочняющие"
"905997812432";"ТД РУССтанкоСбыт";"КЖ1844 Ф200 СМ2349-510.301";"";"Узлы токарных станков;Узлы токарных станков>>>Ролики сглаживающие и упрочняющие";"Ролики упрочняющие в сборе для токарно-накатных станков КЖ1844 Ф200 СМ2349-510.301";"Используются на токарно-накатном оборудовании, станках (диаметры роликов ф.110мм, ф.115мм, ф.130мм, ф.150мм, ф.165мм, ф.180мм, ф.200мм) для накатки и упрочнения металла. Различаются: ролик для упрочнения металла и ролик сглаживающий, различные профили и посадочные размеры, термообработанные и шлифованные. ООО ""ТД РУССтанкоСбыт"" производит изготовление роликов упрочняющих и сглаживающих для станков РТ301, РТ30101, РТ917, КЖ1840, КЖ1842, КЖ1844 по утверждённому чертежу перед изготовлением.";"<div style=""font-size: 16px;"" data-customstyle=""yes"">Поставляется как отдельным изделием, так и#nbsp;в#nbsp;комплекте с#nbsp;гайками.</div>";"https://static.tildacdn.com/stor3736-6563-4538-b234-333630616238/78bbb813de37b02d3c573f4229c47720.jpg";"По запросу";"1";"";"";"";"AfF5RpxvNrZAKZESdGJj";"";"0";"0";"0";"0";"Ролики сглаживающие и упрочняющие"
"274368028462";"ТД РУССтанкоСбыт";"РТ301 Ф110";"";"Узлы токарных станков;Узлы токарных станков>>>Ролики сглаживающие и упрочняющие";"Ролики упрочняющие в сборе для токарно-накатных станков РТ301 Ф110";"Используются на токарно-накатном оборудовании, станках (диаметры роликов ф.110мм, ф.115мм, ф.130мм, ф.150мм, ф.165мм, ф.180мм, ф.200мм) для накатки и упрочнения металла. Различаются: ролик для упрочнения металла и ролик сглаживающий, различные профили и посадочные размеры, термообработанные и шлифованные. ООО ""ТД РУССтанкоСбыт"" производит изготовление роликов упрочняющих и сглаживающих для станков РТ301, РТ30101, РТ917, КЖ1840, КЖ1842, КЖ1844 по утверждённому чертежу перед изготовлением.";"<div style=""font-size: 16px;"" data-customstyle=""yes"">Поставляется как отдельным изделием, так и#nbsp;в#nbsp;комплекте с#nbsp;гайками.</div>";"https://static.tildacdn.com/stor3736-6563-4538-b234-333630616238/78bbb813de37b02d3c573f4229c47720.jpg";"По запросу";"1";"";"";"";"F81aZitO6SEJBfVxPsi7";"";"0";"0";"0";"0";"Ролики сглаживающие и упрочняющие"
"457622251272";"ТД РУССтанкоСбыт";"РТ301 Ф130 ИН172-19-01";"";"Узлы токарных станков;Узлы токарных станков>>>Ролики сглаживающие и упрочняющие";"Ролики упрочняющие в сборе для токарно-накатных станков РТ301 Ф130 ИН172-19-01";"Используются на токарно-накатном оборудовании, станках (диаметры роликов ф.110мм, ф.115мм, ф.130мм, ф.150мм, ф.165мм, ф.180мм, ф.200мм) для накатки и упрочнения металла. Различаются: ролик для упрочнения металла и ролик сглаживающий, различные профили и посадочные размеры, термообработанные и шлифованные. ООО ""ТД РУССтанкоСбыт"" производит изготовление роликов упрочняющих и сглаживающих для станков РТ301, РТ30101, РТ917, КЖ1840, КЖ1842, КЖ1844 по утверждённому чертежу перед изготовлением.";"<div style=""font-size: 16px;"" data-customstyle=""yes"">Поставляется как отдельным изделием, так и#nbsp;в#nbsp;комплекте с#nbsp;гайками.</div>";"https://static.tildacdn.com/stor3736-6563-4538-b234-333630616238/78bbb813de37b02d3c573f4229c47720.jpg";"По запросу";"1";"";"";"";"dGHacGm0kuneI2NLfMPH";"";"0";"0";"0";"0";"Ролики сглаживающие и упрочняющие"
"149553946452";"ТД РУССтанкоСбыт";"РТ301 Ф130 ИН172-20-01";"";"Узлы токарных станков;Узлы токарных станков>>>Ролики сглаживающие и упрочняющие";"Ролики упрочняющие в сборе для токарно-накатных станков РТ301 Ф130 ИН172-20-01";"Используются на токарно-накатном оборудовании, станках (диаметры роликов ф.110мм, ф.115мм, ф.130мм, ф.150мм, ф.165мм, ф.180мм, ф.200мм) для накатки и упрочнения металла. Различаются: ролик для упрочнения металла и ролик сглаживающий, различные профили и посадочные размеры, термообработанные и шлифованные. ООО ""ТД РУССтанкоСбыт"" производит изготовление роликов упрочняющих и сглаживающих для станков РТ301, РТ30101, РТ917, КЖ1840, КЖ1842, КЖ1844 по утверждённому чертежу перед изготовлением.";"<div style=""font-size: 16px;"" data-customstyle=""yes"">Поставляется как отдельным изделием, так и#nbsp;в#nbsp;комплекте с#nbsp;гайками.</div>";"https://static.tildacdn.com/stor3736-6563-4538-b234-333630616238/78bbb813de37b02d3c573f4229c47720.jpg";"По запросу";"1";"";"";"";"jXCov0Jbg8Iy30GaiUg4";"";"0";"0";"0";"0";"Ролики сглаживающие и упрочняющие"
"426523083932";"ТД РУССтанкоСбыт";"РТ301 Ф135 ЛКТ 1181-1021";"";"Узлы токарных станков;Узлы токарных станков>>>Ролики сглаживающие и упрочняющие";"Ролики упрочняющие в сборе для токарно-накатных станков РТ301 Ф135 ЛКТ 1181-1021";"Используются на токарно-накатном оборудовании, станках (диаметры роликов ф.110мм, ф.115мм, ф.130мм, ф.150мм, ф.165мм, ф.180мм, ф.200мм) для накатки и упрочнения металла. Различаются: ролик для упрочнения металла и ролик сглаживающий, различные профили и посадочные размеры, термообработанные и шлифованные. ООО ""ТД РУССтанкоСбыт"" производит изготовление роликов упрочняющих и сглаживающих для станков РТ301, РТ30101, РТ917, КЖ1840, КЖ1842, КЖ1844 по утверждённому чертежу перед изготовлением.";"<div style=""font-size: 16px;"" data-customstyle=""yes"">Поставляется как отдельным изделием, так и#nbsp;в#nbsp;комплекте с#nbsp;гайками.</div>";"https://static.tildacdn.com/stor3736-6563-4538-b234-333630616238/78bbb813de37b02d3c573f4229c47720.jpg";"По запросу";"1";"";"";"";"KxtCnzicBBD46e7mtPsh";"";"0";"0";"0";"0";"Ролики сглаживающие и упрочняющие"
